Mcode,MKEY,KEY,Code,Industry,YEAR,IndustryY,RPA,TMP,POST,POST_RPA,BIG4,AIPOST,MLPOST,IMR,Asset,Asset_1,Debt,Equity,CA,CL,SLTD,PPE,Cash,S,S_1,S_2,OPCOST,EXP,RD,ADV,RE,EBIT,CFO,NI_Ctd,CYCLE,CYCLE_1,MV,COGS,INV,INV_1,INST_1,TotalSales,MarketShare,IndustryY_Count,LEV,OCF,MTB,INST,NOA,ZSCORE,LGTA,ROA,MS,Median_ROA,ADJROA,AC,A1,A2,A3,A4,PROD,R1,R2,R3,R4,R5,DA,DA1,ABCFO,ABPROD,ABOPCOST,ABEXP,Code_Count
1590,15902021,20492021,2049,M1500,2021,2021M1500,1,1,1,1,1,1,0,1.939371366,51031819,48037782,20564704,30467115,18553372,0.185265756,11228053,27354252,5433053,27265162,21266659,20209798,0.407490546,0.09785662,0.038836813,0.060261956,20680752,4643979,8160332,3154693,192.15,192.15,104452748,17449754,8322994,6197806,0.5922,474374914,5.747597775,92,0.402978071,0.169873205,3.428376727,0.5922,0.754866555,4.560009537,17.7479599,0.065671079,5.747597775,0.052305107,0.013365972,-0.104202126,2.08E-08,0.124870524,0.569432036,0.065671079,0.407490546,2.08E-08,0.567577454,0.124870524,0.02200062,0.44270693,-0.087988703,-0.080186557,0.108185167,-0.03900574,-0.039115046,0.0152323,6
1590,15902022,20492022,2049,M1500,2022,2022M1500,1,0,1,1,1,1,0,1.826531301,52139666,51031819,17174999,34964667,20318800,0.148011107,8960456,27678842,7457770,29314648,27265162,21266659,0.376513054,0.10077832,0.038520231,0.063246367,23459261,6004829,6077540,4311735,145.1,145.1,64567040,18599298,8937842,8322994,0.7012,476529085,6.151701737,95,0.329403702,0.119093149,1.846636778,0.7012,0.714600297,4.078871136,17.76943656,0.084491109,6.151701737,0.062030526,0.022460583,-0.034602039,1.96E-08,0.040160944,0.542383998,0.084491109,0.376513054,1.96E-08,0.574438626,0.040160944,0.11754437,0.534277683,-0.019698205,-0.01373908,0.061372809,-0.070908724,-0.070990682,0.019462964,6
2207,22072017,22012017,2201,M2200,2017,2017M2200,1,0,0,0,1,1,0,3.048167654,258416507,221271641,179295368,79121139,169428441,0.495375542,133752863,35764145,24631189,94111028,112166685,122525821,0.355490969,0.081819735,0.003010083,0.098643519,47916002,4430830,-21462602,3078421,260.17,260.17,37985994,67794623,12125616,7571563,0.6915,519651539,18.11041072,30,0.693823201,-0.096996623,0.480099181,0.6915,0.850731762,0.856675262,19.37008321,0.013912406,18.11041072,0.065164267,-0.051251861,0.11090903,4.52E-09,-0.081599508,0.161630044,0.013912406,0.326967684,4.52E-09,0.425318977,-0.081599508,-0.046816374,0.506918485,0.101406567,0.119434923,-0.14165593,0.021741446,0.043232016,0.009172399,6
2207,22072018,22012018,2201,M2200,2018,2018M2200,1,0,0,0,1,1,0,2.239235502,319860559,258416507,235436585,84423974,221698791,0.490912038,190169621,37984471,29901221,88115701,94111028,112166685,0.287631285,0.065579723,0.003349653,0.095516394,49238886,5898227,-40675588,3847036,375.76,375.76,28627126,62488431,17298242,12125616,0.6858,552843980,15.93861997,32,0.736060069,-0.157403211,0.339087639,0.6858,0.946891423,0.67746373,19.58339571,0.014886959,15.93861997,0.050660072,-0.035773113,0.17229017,3.87E-09,-0.023200248,0.146989337,0.014886959,0.26182947,3.87E-09,0.340983252,-0.023200248,-0.06987037,0.3641835,0.12921784,0.14732349,-0.204477315,0.001468448,0.020512225,0.001848627,6
2207,22072019,22012019,2201,M2200,2019,2019M2200,1,0,0,0,1,1,0,1.960103141,313891543,319860559,256810392,57081151,231944241,0.476710784,208575859,36381174,26147935,85578910,88115701,94111028,0.247397817,0.114027225,0.009389837,0.093696741,23775185,-22314484,-24899145,-24533477,549.2,549.2,30750566,73148869,16573045,17298242,0.6163,578498764,14.79327448,32,0.818150083,-0.077843749,0.538716642,0.6163,0.748792148,0.221053588,19.56455808,-0.076700538,14.79327448,0.040620601,-0.11732114,0.001143211,3.13E-09,-0.007930928,0.113740732,-0.076700538,0.226422639,3.13E-09,0.26755068,-0.007930928,-0.018743564,0.275481608,-0.003223244,0.085541534,-0.097453949,0.044041584,0.059433229,0.054665221,6
2207,22072020,22012020,2201,M2200,2020,2020M2200,1,0,0,0,1,1,0,1.774380407,301322746,313891543,236447426,64875320,215186668,0.49603712,195092126,35542275,20036878,82597514,85578910,88115701,0.189251894,0.063232245,0.016515267,0.093002085,32147077,6544989,4165473,4839562,689.06,689.06,46900000,57438404,11997687,16573045,0.5519,584282049,14.13658252,33,0.784698232,0.013270421,0.722925143,0.5519,0.764374107,0.670627855,19.52369249,0.015417943,14.13658252,0.027341661,-0.011923718,0.002147522,3.19E-09,-0.009498172,0.113231069,0.015417943,0.16841182,3.19E-09,0.263140297,-0.009498172,-0.008081744,0.27263847,-0.002728793,0.047015616,-0.044002027,-0.004686133,0.009513273,0.010530298,6
2207,22072021,22012021,2201,M2200,2021,2021M2200,1,0,0,0,1,1,0,1.673926658,323862779,301322746,253163256,70699523,235281902,0.615191579,215723727,35566354,15292207,78047772,82597514,85578910,0.176194445,0.054054164,0.00461739,0.101653293,36025088,10175851,-20195049,7742315,752.13,752.13,41900000,47852568,10462267,11997687,0.5974,608437376,12.82757685,33,0.781699141,-0.067021323,0.592648977,0.5974,0.899802775,0.630415239,19.59583046,0.025694426,12.82757685,0.033766859,-0.008072433,0.092715749,3.32E-09,-0.015099232,0.118034083,0.025694426,0.15371275,3.32E-09,0.259017193,-0.015099232,-0.009894361,0.274116425,0.082486515,0.085750771,-0.083589292,-0.04382723,-0.028894104,-0.005989783,6
2207,22072022,22012022,2201,M2200,2022,2022M2200,1,1,1,1,1,1,0,1.543901611,360431614,323862779,287919762,72511852,270783114,0.57912077,249169567,38905387,17301334,77079263,78047772,82597514,0.151433364,0.053572455,0.003390484,0.094289018,29851250,1856711,-29978623,-1188037,867.71,867.71,6.20E+07,42222245,9882920,10462267,0.5602,632575224,12.18499557,34,0.79881939,-0.092565818,0.855032637,0.5602,0.939842751,0.533306078,19.7028128,-0.003668334,12.18499557,0.044688486,-0.048356821,0.088897483,3.09E-09,-0.002990492,0.120129232,-0.003668334,0.12858192,3.09E-09,0.237999758,-0.002990492,-0.014048363,0.24099025,0.080562168,0.082085301,-0.092869656,-0.043161362,-0.026335992,-0.005434991,6
2201,22012017,22072017,2207,M2200,2017,2017M2200,0,0,0,0,1,0,0,2.998677406,206593486,178916576,151717338,54876148,143483580,0.491698835,107337193,34993759,15041676,179050964,172531900,160607628,0.835173757,0.071912605,0.000315407,0.042116953,40236347,15909373,19996475,11564595,186.63,186.63,193347366,142169940,7209935,9711115,0.8395,519651539,34.45596723,30,0.734376194,0.111764239,3.523340705,0.8395,0.822571437,2.227817212,19.14626358,0.0646368,34.45596723,0.065164267,-0.000527467,-0.047127439,5.59E-09,0.036436333,0.195587015,0.0646368,0.780636222,5.59E-09,1.000751121,0.036436333,0.066647106,0.964314788,-0.073024415,-0.059481948,0.015047012,-0.02702621,0.020407826,-0.045158299,6
2201,22012018,22072018,2207,M2200,2018,2018M2200,0,0,0,0,1,0,0,2.175319168,229385705,206593486,171149747,58235958,156256037,0.423044582,122805982,41852407,9469088,185875184,179050964,172531900,0.767299067,0.064052228,0.000326682,0.046549743,43713877,17036062,8690843,11599830,205.95,205.95,139548735,146272092,10017654,7209935,0.8634,552843980,33.62163481,32,0.746122113,0.042067362,2.396264092,0.8634,0.830485294,1.842580907,19.25091545,0.056148092,33.62163481,0.050660072,0.00548802,0.01408073,4.84E-09,0.033032116,0.202583382,0.056148092,0.721609446,4.84E-09,0.899714641,0.033032116,0.031555032,0.866682525,-0.018618014,-0.01338649,-0.021597515,-0.014766649,0.025005906,-0.038430362,6
2201,22012019,22072019,2207,M2200,2019,2019M2200,0,0,0,0,1,0,0,1.932595172,255534055,229385705,179925428,75608627,172608940,0.430016203,126046121,45743695,12023739,212930968,185875184,179050964,0.791985787,0.062791467,0.000453255,0.040954902,49094707,19434780,16478695,13584899,231.08,231.08,373040257,168764727,13025026,10017654,0.8632,578498764,36.80750613,32,0.704115262,0.071838369,4.933831916,0.8632,0.826690613,2.657265837,19.35886625,0.059222954,36.80750613,0.040620601,0.018602352,-0.012615416,4.36E-09,0.117948867,0.199418246,0.059222954,0.748835238,4.36E-09,0.928266075,0.117948867,0.029749979,0.810317208,-0.046061896,-0.033448251,0.015297674,-0.01117768,0.026080183,-0.041340943,6
2201,22012020,22072020,2207,M2200,2020,2020M2200,0,0,0,0,1,0,0,1.704160133,290490532,255534055,206605190,83885342,200795705,0.534831383,147700080,48726030,18525991,230381473,212930968,185875184,0.750942527,0.056072792,0.000413349,0.035760085,55264500,22986868,13581210,16535210,222.51,222.51,351193097,182126060,11856153,13025026,0.8739,584282049,39.4298393,33,0.711228654,0.053148337,4.186584791,0.8739,0.833780965,2.405866078,19.48708154,0.06470844,39.4298393,0.027341661,0.037366778,0.011560103,3.91E-09,0.06829033,0.190683117,0.06470844,0.708152919,3.91E-09,0.901568572,0.06829033,0.105879367,0.833278242,0.022185825,0.027254654,-0.043833584,-0.028416038,0.007666957,-0.046940097,6
2201,22012021,22072021,2207,M2200,2021,2021M2200,0,0,0,0,1,0,0,1.576581335,349612784,290490532,255146819,94465965,249589847,0.556346143,189943210,53619235,25813580,245265460,230381473,212930968,0.691142836,0.055519421,0.000452114,0.037310981,62252639,26900700,-2499932,19558090,225.81,225.81,335353906,190151673,10014885,11856153,0.8889,608437376,40.31071556,33,0.72979831,-0.008605898,3.549997144,0.8889,0.890203179,2.066152624,19.67233677,0.067327805,40.31071556,0.033766859,0.033560946,0.075933704,3.44E-09,0.051237426,0.184581696,0.067327805,0.648249716,3.44E-09,0.844314816,0.051237426,0.060072543,0.79307739,0.077517723,0.076787223,-0.081421657,-0.055926763,-0.019819346,-0.043722477,6
2201,22012022,22072022,2207,M2200,2022,2022M2200,0,0,1,0,1,0,0,1.452212226,406561137,349612784,336989074,69572063,289428506,0.561328155,256678664,60555510,15629561,243671880,245265460,230381473,0.692172269,0.04613418,0.000503402,0.041218047,32100364,-11439537,-37193386,-15745958,254.66,254.66,321153252,223556509,13280667,10014885,0.8867,632575224,38.52061711,34,0.82887675,-0.106384514,4.616123745,0.8867,0.88847199,1.152969022,19.82324487,-0.045038279,38.52061711,0.044688486,-0.089726765,0.061346235,2.86E-09,-0.004558129,0.173207368,-0.045038279,0.648781456,2.86E-09,0.696976458,-0.004558129,0.042572777,0.701534587,0.061725168,0.072413246,-0.147215338,0.062590451,0.100706971,-0.047238719,6
2607,26072017,22082017,2208,M2600,2017,2017M2600,0,0,0,0,1,0,0,3.371474976,22283393,27670942,15904309,6379084,10088688,0.205803691,9144766,10563764,281814,16404344,15747699,21457696,0.744261869,0.018325253,0.007722101,0.00478989,-1102202,-6331761,-602155,-5883199,51.74,51.74,8402285,22126232,2321061,3852866,0.5851,845084610,1.941148118,28,0.713729233,-0.021761276,1.31716168,0.5851,0.550831844,0.159635412,16.91935225,-0.212612892,1.941148118,0.027577455,-0.240190347,-0.190851616,3.61E-08,0.02373049,0.381763801,-0.212612892,0.744261869,3.61E-08,0.592836485,0.02373049,-0.206353546,0.569105996,-0.150554069,-0.002049383,-0.080824604,0.096486902,0.09629679,-0.040349557,6
2607,26072018,22082018,2208,M2600,2018,2018M2600,0,0,0,0,1,0,0,2.728815351,22826431,22283393,16840877,5985554,10416166,0.336280207,7659048,10581323,137942,13012326,16404344,15747699,0.656226051,0.036966229,0.008992474,0.00695748,206325,-3312811,-664770,-3100084,51.67,51.67,12013971,15606190,1337814,2321061,0.5832,921332567,1.412337571,28,0.737779682,-0.02983253,2.007161075,0.5832,0.606131212,0.617632252,16.94342968,-0.139120824,1.412337571,0.022954452,-0.162075276,-0.109288294,4.49E-08,-0.152221791,0.474852416,-0.139120824,0.656226051,4.49E-08,0.583947247,-0.152221791,0.029467909,0.736169039,0.000163713,-0.022840301,-0.146318774,0.131998903,0.131701958,-0.037402186,6
2607,26072019,22082019,2208,M2600,2019,2019M2600,0,0,0,0,1,0,0,2.496889348,35076187,22826431,28618929,6457258,18451704,0.673926949,10051453,10955512,4122363,16540899,13012326,16404344,0.798112416,0.022594816,0.006036371,0.004711715,388542,-1742485,480250,-1815518,45.29,45.29,12699808,17731280,1824592,1337814,0.6394,963786569,1.71624087,28,0.815907641,0.021039207,1.966749354,0.6394,0.542631829,0.632024332,17.37303303,-0.07953578,1.71624087,0.019302816,-0.098838597,-0.100574987,4.38E-08,0.154582773,0.47994853,-0.07953578,0.798112416,4.38E-08,0.724637987,0.154582773,-0.148600454,0.570055214,-0.071583067,-0.064335772,-0.033847579,0.002036075,0.001771732,-0.03154686,6
2607,26072020,22082020,2208,M2600,2020,2020M2600,0,0,1,0,1,0,0,1.973473555,37247566,35076187,32239485,5008081,19532384,0.436669641,15802769,11331068,1237845,25296629,16540899,13012326,0.776335039,0.014195414,0.003716582,0.002678894,180455,-1497839,-6539729,-1600087,30.89,30.89,13458415,26706103,2349362,1824592,0.5946,841502081,3.006127919,28,0.865546087,-0.186443555,2.687339722,0.5946,0.558014045,0.769437194,17.43309716,-0.045617473,3.006127919,0.020662207,-0.066279679,0.140826082,2.85E-08,0.249620348,0.323041612,-0.045617473,0.776335039,2.85E-08,0.721190961,0.249620348,0.100597394,0.471570613,0.189640513,0.089578187,-0.229569874,0.158832903,0.159041928,-0.028275839,6
2607,26072021,22082021,2208,M2600,2021,2021M2600,0,0,1,0,1,0,0,2.049279196,43721511,37247566,30457971,13263540,24052542,0.471898003,11489629,12848497,2731884,19113429,25296629,16540899,0.511069233,0.014984415,0.006492869,0.003478078,226436,111515,798010,9553,25.35,25.35,20452725,18558210,2827237,2349362,0.5908,1541461552,1.239954962,29,0.696635828,0.021424487,1.542026111,0.5908,0.591214068,0.954532266,17.59335078,0.000256473,1.239954962,0.068461607,-0.068205134,-0.021168014,2.68E-08,-0.166002793,0.344948634,0.000256473,0.511069233,2.68E-08,0.513145718,-0.166002793,0.235068514,0.679148511,0.048416652,0.045000553,0.051863522,-0.15779782,-0.157701965,-0.071103615,6
2607,26072022,22082022,2208,M2600,2022,2022M2600,0,0,1,0,1,0,0,1.901584447,46638124,43721511,36824497,9813627,26780753,0.351838984,20392307,13049687,2460846,21994050,19113429,25296629,0.63610807,0.015131568,0.009509981,0.00300113,-260803,-3379877,-7818793,-3548488,54.3,54.3,18169847,25090814,5548029,2827237,0.4996,1841241202,1.194523019,30,0.789579294,-0.17883172,1.851491503,0.4996,0.634586668,0.629323289,17.65792888,-0.081161147,1.194523019,0.059815688,-0.140976835,0.097670572,2.29E-08,0.065885669,0.298472919,-0.081161147,0.63610807,2.29E-08,0.503048717,0.065885669,-0.141422377,0.437163048,0.155001395,0.137359364,-0.343173035,0.066269424,0.0660355,-0.015206132,6
4534,45342017,22352017,2235,M1500,2017,2017M1500,0,0,0,0,1,0,0,3.981371185,1669861,1490658,682925,986936,614465,0.228086523,362990,699923,206591,812066,900085,874855,0.40157568,0.062578405,0.028432418,0.02893484,461274,144138,178161,110939,127.97,127.97,3372532,574289,169517,145194,0.3752,440153893,0.184495926,85,0.408971166,0.11951836,3.417173961,0.3752,0.767000211,4.07884532,14.32825095,0.074422839,0.184495926,0.048130376,0.026292462,-0.045095522,6.71E-07,-0.059047079,0.469539626,0.074422839,0.40157568,6.71E-07,0.544770162,-0.059047079,0.016925411,0.60381724,0.007636349,-0.002896267,0.055973688,-0.012027495,-0.012103547,-0.044046655,6
4534,45342018,22352018,2235,M1500,2018,2018M1500,0,0,0,0,1,0,0,3.035367192,1563940,1669861,264367,1299573,497683,0.141657898,38000,712785,56394,781193,812066,900085,0.355004399,0.050652719,0.024645638,0.033479563,442991,135537,207885,107349,144.85,144.85,1808251,599461,162864,169517,0.3886,458498069,0.17038087,86,0.169039094,0.124492398,1.391419335,0.3886,0.767236914,5.47255945,14.26271884,0.064286189,0.17038087,0.052248975,0.012037214,-0.060206209,5.99E-07,-0.018488365,0.426852894,0.064286189,0.355004399,5.99E-07,0.467819178,-0.018488365,-0.052710375,0.486307543,-0.04529424,-0.045498814,0.091249259,-0.015775025,-0.015828613,-0.047155668,6
4534,45342019,22352019,2235,M1500,2019,2019M1500,0,0,0,0,1,0,0,2.700220785,1755037,1563940,453675,1301362,583064,0.15850736,186000,717549,163555,792495,781193,812066,0.381294039,0.05621699,0.02701342,0.030583158,444780,140887,156749,110747,144.45,144.45,2156268,576502,182683,162864,0.355,402745069,0.196773359,89,0.258498824,0.100226991,1.656931738,0.355,0.846456386,4.079695097,14.3780005,0.070812819,0.196773359,0.03825539,0.032557429,-0.029414172,6.39E-07,0.00722662,0.458808522,0.070812819,0.381294039,6.39E-07,0.506729798,0.00722662,-0.019740527,0.499503178,-0.001505443,-0.004525944,0.059064611,-0.001480341,-0.001524475,-0.033955711,6
4534,45342020,22352020,2235,M1500,2020,2020M1500,0,0,0,0,1,0,0,2.447818202,1671569,1755037,405033,1266536,540884,0.143850529,135500,685116,74443,707256,792495,781193,0.293956196,0.049954502,0.030813454,0.030452905,409954,90666,121850,72031,152.79,152.79,1600159,544247,154340,182683,0.3475,399053404,0.177233421,91,0.242307078,0.069428736,1.263413752,0.3475,0.7564473,3.483076751,14.32927326,0.04104244,0.177233421,0.037075239,0.003967201,-0.028386296,5.70E-07,-0.048568207,0.390371257,0.04104244,0.293956196,5.70E-07,0.402986376,-0.048568207,0.00643975,0.451554583,0.005746132,0.001841074,0.024446334,-0.010927655,-0.010979846,-0.036230944,6
4534,45342021,22352021,2235,M1500,2021,2021M1500,0,0,0,0,1,0,0,2.354191804,2134419,1671569,889727,1244692,1039897,0.298006843,601000,657914,324462,704875,707256,792495,0.334424723,0.051622757,0.028795176,0.029355559,388110,67689,197402,51086,189.7,189.7,1417181,547158,166196,154340,0.3433,474374914,0.148590277,92,0.416847395,0.118093839,1.138579665,0.3433,0.910061146,1.780516457,14.57370504,0.030561706,0.148590277,0.052305107,-0.021743402,-0.087532133,5.98E-07,-0.00142441,0.393590692,0.030561706,0.334424723,5.98E-07,0.421684657,-0.00142441,-0.050993408,0.423109067,-0.057560781,-0.061976141,0.081024511,0.008734506,0.008682348,-0.042400806,6
4534,45342022,22352022,2235,M1500,2022,2022M1500,0,0,1,0,1,0,0,2.223398129,2143708,2134419,787459,1356249,1103352,0.103565888,484890,618671,442155,723010,704875,707256,0.253983871,0.041653021,0.025457463,0.029036943,499667,213926,300211,164712,182.34,182.34,1680884,536091,172213,166196,0.3427,476529085,0.151724212,95,0.36733501,0.140652327,1.239362388,0.3427,0.655440192,2.496106476,14.5780476,0.077169478,0.151724212,0.062030526,0.015138952,-0.063482849,4.69E-07,0.008496457,0.289854522,0.077169478,0.253983871,4.69E-07,0.338738551,0.008496457,-0.001115526,0.330242094,-0.053921764,-0.047789786,0.09668646,-0.013405907,-0.0134587,-0.04183942,6
2454,24542017,23032017,2303,M2324,2017,2017M2324,0,0,0,0,1,0,0,3.039946447,394099162,386655182,180061578,214037584,139160486,0.161941525,106128507,205741681,81674572,149284706,147870124,144830421,0.319371468,0.057268422,0.091567243,0.028360775,48065899,10293584,52474395,6631265,86.21,86.21,179265316,122226948,18257500,16997815,0.6529,2419944096,6.168932012,146,0.45689409,0.135713673,0.837541298,0.6529,0.616806731,1.388683301,19.79211312,0.017150333,6.168932012,0.062144673,-0.04499434,-0.118563341,2.59E-09,0.00365851,0.532106359,0.017150333,0.319371468,2.59E-09,0.386092604,0.00365851,0.007861534,0.382434093,-0.034691612,-0.030380262,0.009884002,0.099691227,0.099691227,-0.048927262,6
2454,24542018,23032018,2303,M2324,2018,2018M2324,0,0,0,0,1,0,0,2.212900646,364604906,394099162,158068415,206536491,141193432,0.093366169,85308205,172846595,83661739,151252571,149284706,147870124,0.325700167,0.056228688,0.086115158,0.025797327,61588543,5035624,50934976,2643052,86.46,86.46,139773578,128412544,18203119,18257500,0.6243,2597082252,5.823942268,150,0.433533429,0.129244061,0.676750037,0.6243,0.528250189,1.527928773,19.71432488,0.006706566,5.823942268,0.074927715,-0.068221149,-0.122537495,2.54E-09,0.004993324,0.438586558,0.006706566,0.325700167,2.54E-09,0.383793181,0.004993324,0.003589406,0.378799856,-0.026660309,-0.018947459,0.011626841,0.092617172,0.092617172,-0.05964243,6
2454,24542019,23032019,2303,M2324,2019,2019M2324,0,0,0,0,1,0,0,2.000120618,370187365,364604906,162972943,207214422,153757141,0.166479153,84698696,150374096,95492477,148201641,151252571,149284706,0.357642889,0.059810726,0.080027751,0.025692091,60820280,8733280,54904148,6128767,86.98,86.98,193682201,126886669,21714802,18203119,0.736,2623483315,5.64904073,156,0.440244477,0.150585324,0.934694599,0.736,0.538721882,1.683976072,19.72951983,0.016809338,5.64904073,0.060340993,-0.043531655,-0.133775987,2.74E-09,-0.00836777,0.41243026,0.016809338,0.357642889,2.74E-09,0.406471878,-0.00836777,0.005397253,0.414839648,-0.064956036,-0.05683241,0.021741636,0.142909401,0.142909401,-0.064363269,6
